                  Time        error x        error y        error z
252419180.000000000000000          0.006         -0.002         -0.001
252419190.000000000000000          0.003          0.001         -0.001
252419200.000000000000000         -0.002          0.005          0.003
252419210.000000000000000         -0.001          0.007         -0.002
252419220.000000000000000          0.004          0.001         -0.001
252419230.000000000000000          0.009          0.004         -0.005
252419240.000000000000000          0.011          0.004         -0.003
252419250.000000000000000          0.002          0.002         -0.003
252419260.000000000000000          0.001          0.003          0.008
252419270.000000000000000         -0.003          0.005          0.008
252419280.000000000000000          0.000          0.000          0.000
252419290.000000000000000          0.004         -0.003          0.001
252419300.000000000000000          0.004         -0.004         -0.003
252419310.000000000000000         -0.000         -0.002          0.001
252419320.000000000000000         -0.016          0.001         -0.003
252419330.000000000000000         -0.010         -0.001         -0.004
252419340.000000000000000         -0.005         -0.003         -0.001
252419350.000000000000000         -0.006         -0.009         -0.007
252419360.000000000000000         -0.010         -0.005         -0.003
252419370.000000000000000         -0.002         -0.005          0.001
252419380.000000000000000         -0.001         -0.008          0.004
252419390.000000000000000          0.000         -0.006         -0.004
252419400.000000000000000          0.000          0.000          0.000
252419410.000000000000000         -0.009         -0.001         -0.001
252419420.000000000000000         -0.012          0.002         -0.009
252419430.000000000000000          0.005         -0.001         -0.002
252419440.000000000000000          0.016         -0.002         -0.001
252419450.000000000000000          0.002          0.000         -0.006
252419460.000000000000000          0.008         -0.001         -0.001
252419470.000000000000000          0.011          0.002         -0.003
252419480.000000000000000         -0.000          0.003         -0.009
252419490.000000000000000          0.007         -0.000          0.002
252419500.000000000000000          0.003          0.001         -0.005
252419510.000000000000000         -0.001          0.000         -0.004
252419520.000000000000000          0.000          0.000          0.000
252419530.000000000000000         -0.001          0.003          0.008
252419540.000000000000000         -0.007          0.005          0.011
252419550.000000000000000         -0.008          0.004         -0.002
252419560.000000000000000         -0.014          0.006         -0.012
252419570.000000000000000         -0.011          0.008         -0.006
252419580.000000000000000         -0.009          0.004         -0.007
252419590.000000000000000         -0.002          0.001          0.003
252419600.000000000000000         -0.006          0.002         -0.008
252419610.000000000000000         -0.005          0.003         -0.010
252419620.000000000000000         -0.004          0.004         -0.006
252419630.000000000000000         -0.001          0.004         -0.007
252419640.000000000000000          0.000          0.000          0.000
252419650.000000000000000          0.002         -0.002          0.004
252419660.000000000000000         -0.001         -0.002          0.002
252419670.000000000000000          0.003         -0.002          0.002
252419680.000000000000000          0.016         -0.007         -0.004
252419690.000000000000000          0.008         -0.006         -0.013
252419700.000000000000000          0.006         -0.005          0.002
252419710.000000000000000          0.008         -0.011          0.013
252419720.000000000000000          0.006         -0.010          0.016
252419730.000000000000000          0.003         -0.005          0.005
252419740.000000000000000          0.008         -0.007          0.014
252419750.000000000000000          0.000         -0.001          0.008
252419760.000000000000000          0.000          0.000          0.000
252419770.000000000000000         -0.004          0.003         -0.001
252419780.000000000000000          0.001          0.003          0.003
252419790.000000000000000         -0.004          0.006          0.001
252419800.000000000000000         -0.012          0.011         -0.006
252419810.000000000000000         -0.023          0.015         -0.021
252419820.000000000000000         -0.004          0.008         -0.005
252419830.000000000000000          0.005          0.003          0.005
252419840.000000000000000         -0.002          0.003         -0.002
252419850.000000000000000         -0.002          0.005         -0.001
252419860.000000000000000         -0.004          0.006         -0.004
252419870.000000000000000         -0.002          0.007         -0.010
252419880.000000000000000          0.000          0.000          0.000
252419890.000000000000000          0.000         -0.002          0.012
252419900.000000000000000          0.006         -0.005          0.022
252419910.000000000000000         -0.000         -0.003         -0.001
252419920.000000000000000          0.000         -0.006         -0.007
252419930.000000000000000         -0.004         -0.003         -0.011
252419940.000000000000000          0.002         -0.004          0.003
252419950.000000000000000         -0.002         -0.006          0.002
252419960.000000000000000         -0.006         -0.005         -0.004
252419970.000000000000000          0.002         -0.003          0.001
252419980.000000000000000          0.001          0.001         -0.013
252419990.000000000000000          0.003         -0.003         -0.008
252420000.000000000000000          0.000          0.000          0.000
252420030.000000000000000         -0.002          0.002          0.002
252420040.000000000000000         -0.001          0.000         -0.003
252420050.000000000000000         -0.001          0.003         -0.009
252420060.000000000000000         -0.006          0.004          0.005
252420070.000000000000000         -0.007         -0.004          0.008
252420080.000000000000000         -0.002          0.003          0.008
252420090.000000000000000         -0.004          0.003          0.002
252420100.000000000000000          0.006          0.003          0.011
252420110.000000000000000         -0.003          0.004          0.003
252420120.000000000000000          0.000          0.000          0.000
252420130.000000000000000          0.001         -0.007         -0.017
252420140.000000000000000          0.000         -0.005         -0.011
252420150.000000000000000          0.005         -0.005          0.003
252420160.000000000000000          0.013         -0.003         -0.007
252420180.000000000000000          0.008         -0.005         -0.013
252420190.000000000000000          0.004         -0.008         -0.011
252420200.000000000000000          0.006         -0.007          0.008
252420210.000000000000000          0.004         -0.004         -0.007
252420220.000000000000000          0.002          0.000         -0.006
252420230.000000000000000          0.001         -0.001         -0.008
252420240.000000000000000          0.000          0.000          0.000
252420260.000000000000000         -0.020          0.005          0.009
252420270.000000000000000         -0.004          0.003         -0.012
252420280.000000000000000          0.004          0.005         -0.020
252420300.000000000000000         -0.005          0.004         -0.006
252420310.000000000000000         -0.016         -0.001          0.015
252420320.000000000000000         -0.013         -0.002          0.010
252420330.000000000000000         -0.004         -0.000         -0.005
252420340.000000000000000          0.001          0.000          0.010
252420350.000000000000000          0.008          0.002         -0.004
252420360.000000000000000          0.000          0.000          0.000
252420370.000000000000000          0.001          0.002         -0.018
252420380.000000000000000          0.003         -0.002         -0.018
252420390.000000000000000          0.001         -0.002         -0.004
252420400.000000000000000          0.003         -0.009         -0.011
252420410.000000000000000          0.007         -0.009         -0.016
252420420.000000000000000          0.005         -0.003         -0.007
252420440.000000000000000         -0.002         -0.007          0.018
252420450.000000000000000          0.006         -0.003          0.001
252420460.000000000000000          0.009         -0.001         -0.025
252420480.000000000000000          0.000          0.000          0.000
252420490.000000000000000         -0.006          0.007         -0.005
252420500.000000000000000         -0.012          0.009         -0.002
252420510.000000000000000         -0.002          0.003          0.001
252420520.000000000000000         -0.010          0.002          0.011
252420530.000000000000000          0.001          0.002         -0.014
252420540.000000000000000         -0.005          0.007          0.004
252420550.000000000000000         -0.011          0.005          0.011
252420560.000000000000000         -0.011          0.005          0.003
252420570.000000000000000         -0.003          0.005          0.000
252420580.000000000000000          0.009         -0.000          0.007
252420590.000000000000000          0.007         -0.003          0.009
252420600.000000000000000          0.000          0.000          0.000
252420610.000000000000000         -0.019          0.011         -0.005
252420620.000000000000000         -0.007         -0.001         -0.001
252420630.000000000000000         -0.003         -0.003         -0.000
252420640.000000000000000         -0.006          0.003         -0.005
252420650.000000000000000         -0.004         -0.004          0.002
252420660.000000000000000         -0.006         -0.003         -0.007
252420670.000000000000000         -0.003         -0.006          0.007
252420680.000000000000000          0.002         -0.009          0.001
252420690.000000000000000          0.001         -0.005         -0.009
252420700.000000000000000         -0.003         -0.003          0.008
252420710.000000000000000         -0.001          0.001          0.016
252420720.000000000000000          0.000          0.000          0.000
252420730.000000000000000         -0.003         -0.005         -0.008
252420740.000000000000000         -0.001          0.000         -0.002
252420750.000000000000000          0.010         -0.003          0.009
252420760.000000000000000          0.011         -0.001          0.013
252420770.000000000000000          0.011          0.005          0.020
252420780.000000000000000          0.012         -0.002          0.017
252420790.000000000000000          0.008         -0.006          0.021
252420800.000000000000000          0.009         -0.003          0.014
252420810.000000000000000          0.002          0.004          0.011
252420820.000000000000000         -0.000          0.004          0.002
252420830.000000000000000          0.002          0.003          0.001
252420840.000000000000000          0.000          0.000          0.000
252420850.000000000000000         -0.001         -0.001         -0.010
252420860.000000000000000          0.002         -0.007         -0.018
252420870.000000000000000         -0.001         -0.003         -0.011
252420880.000000000000000         -0.003          0.007         -0.002
252420890.000000000000000         -0.001         -0.006         -0.014
252420900.000000000000000         -0.004         -0.002         -0.011
252420910.000000000000000         -0.012          0.002         -0.002
252420920.000000000000000          0.010         -0.018         -0.022
252420930.000000000000000         -0.002         -0.002         -0.008
252420940.000000000000000         -0.008          0.002         -0.005
252420950.000000000000000         -0.002          0.002          0.002
252420960.000000000000000          0.000          0.000          0.000
252420970.000000000000000          0.004         -0.005         -0.010
252420980.000000000000000          0.002         -0.005         -0.009
252420990.000000000000000         -0.003         -0.002          0.001
252421000.000000000000000         -0.018          0.010          0.016
252421010.000000000000000         -0.008         -0.000          0.005
252421020.000000000000000         -0.011          0.004          0.007
252421030.000000000000000         -0.005          0.005          0.001
252421040.000000000000000          0.000         -0.003         -0.004
252421050.000000000000000          0.002         -0.005         -0.001
252421060.000000000000000         -0.010         -0.000          0.011
252421070.000000000000000         -0.005         -0.002          0.009
252421080.000000000000000          0.000          0.000          0.000
252421090.000000000000000         -0.004          0.007          0.000
252421100.000000000000000         -0.002          0.010         -0.001
252421110.000000000000000         -0.001          0.007          0.005
252421120.000000000000000         -0.003          0.010          0.004
252421130.000000000000000         -0.011          0.017          0.013
252421140.000000000000000         -0.011          0.019          0.010
252421150.000000000000000         -0.006          0.013          0.002
252421160.000000000000000         -0.013          0.015          0.004
252421170.000000000000000         -0.008          0.014          0.004
252421180.000000000000000         -0.007          0.002          0.011
252421190.000000000000000         -0.022          0.013          0.024
252421200.000000000000000          0.000          0.000          0.000
252421220.000000000000000          0.001         -0.005         -0.004
252421230.000000000000000          0.005         -0.008         -0.002
252421240.000000000000000         -0.000         -0.009         -0.001
252421250.000000000000000          0.012         -0.017          0.003
252421260.000000000000000          0.006         -0.009          0.000
252421270.000000000000000         -0.022          0.005         -0.001
252421280.000000000000000         -0.010          0.007         -0.002
252421290.000000000000000          0.004         -0.004          0.001
252421300.000000000000000         -0.008         -0.004          0.001
252421310.000000000000000         -0.004         -0.005          0.001
252421320.000000000000000          0.000          0.000          0.000
252421330.000000000000000          0.007         -0.002         -0.006
252421340.000000000000000          0.001          0.004         -0.004
252421350.000000000000000          0.004         -0.001         -0.005
252421360.000000000000000         -0.005          0.004         -0.004
252421370.000000000000000          0.002          0.003         -0.004
252421380.000000000000000          0.008         -0.007         -0.004
252421390.000000000000000          0.014         -0.016         -0.009
252421400.000000000000000          0.014         -0.016         -0.006
252421410.000000000000000          0.006         -0.006          0.001
252421420.000000000000000          0.001          0.003         -0.002
252421430.000000000000000          0.010         -0.001         -0.005
252421440.000000000000000          0.000          0.000          0.000
252421450.000000000000000         -0.004         -0.007          0.005
252421460.000000000000000         -0.004         -0.001          0.004
252421470.000000000000000         -0.001          0.001          0.001
252421480.000000000000000         -0.006          0.016          0.005
252421500.000000000000000         -0.003          0.006          0.001
252421530.000000000000000         -0.004          0.004          0.002
252421560.000000000000000          0.000          0.000          0.000
252421570.000000000000000          0.009         -0.006          0.002
252421580.000000000000000         -0.010          0.005          0.002
252421590.000000000000000          0.001         -0.006         -0.005
252421600.000000000000000          0.012         -0.014         -0.004
252421610.000000000000000          0.002         -0.005         -0.012
252421620.000000000000000          0.013         -0.016         -0.002
252421630.000000000000000          0.015         -0.016         -0.002
252421640.000000000000000          0.012         -0.012         -0.007
252421650.000000000000000          0.010         -0.010         -0.001
252421670.000000000000000          0.006         -0.010          0.002
252421680.000000000000000          0.000          0.000          0.000
252421690.000000000000000         -0.005          0.001          0.003
252421700.000000000000000         -0.008          0.007         -0.002
252421710.000000000000000         -0.006          0.009          0.002
252421720.000000000000000          0.002         -0.005          0.019
252421730.000000000000000         -0.009          0.005          0.009
252421740.000000000000000         -0.012          0.015         -0.003
252421750.000000000000000         -0.020          0.017         -0.003
252421760.000000000000000         -0.012          0.013         -0.006
252421770.000000000000000         -0.006          0.009         -0.004
252421780.000000000000000          0.002          0.009         -0.006
252421790.000000000000000          0.007          0.006         -0.005
252421800.000000000000000          0.000          0.000          0.000
252421810.000000000000000          0.006         -0.005          0.003
252421820.000000000000000          0.011         -0.010          0.003
252421830.000000000000000          0.011         -0.012          0.009
252421840.000000000000000          0.022         -0.018          0.016
252421860.000000000000000          0.015         -0.017          0.017
252421870.000000000000000          0.019         -0.017          0.017
252421880.000000000000000         -0.000         -0.007          0.011
252421890.000000000000000          0.005         -0.011          0.012
252421900.000000000000000          0.013         -0.015          0.009
252421910.000000000000000          0.001         -0.004          0.006
252421920.000000000000000          0.000          0.000          0.000
252421930.000000000000000         -0.002          0.006         -0.003
252421940.000000000000000         -0.005          0.008         -0.012
252421950.000000000000000         -0.007          0.007         -0.011
252421960.000000000000000         -0.016          0.011         -0.021
252421970.000000000000000         -0.013          0.012         -0.024
252421980.000000000000000         -0.002          0.008         -0.014
252421990.000000000000000         -0.001          0.008         -0.014
252422000.000000000000000         -0.015          0.015         -0.016
252422010.000000000000000         -0.006          0.006         -0.015
252422020.000000000000000         -0.001          0.003         -0.012
252422030.000000000000000          0.005         -0.001         -0.004
252422040.000000000000000          0.000          0.000          0.000
252422050.000000000000000         -0.015          0.006         -0.010
252422060.000000000000000         -0.006          0.003          0.001
252422070.000000000000000          0.003         -0.003          0.001
252422080.000000000000000          0.009         -0.004          0.005
252422090.000000000000000          0.007         -0.002          0.004
252422100.000000000000000          0.007         -0.006          0.002
252422110.000000000000000         -0.003         -0.002         -0.004
252422120.000000000000000          0.005         -0.003          0.001
252422130.000000000000000          0.009         -0.006          0.003
252422140.000000000000000          0.006         -0.004          0.006
252422150.000000000000000          0.010         -0.007          0.008
252422160.000000000000000          0.000          0.000          0.000
252422170.000000000000000         -0.009          0.006         -0.006
252422180.000000000000000         -0.007          0.004          0.004
252422190.000000000000000         -0.002         -0.000          0.007
252422200.000000000000000         -0.001          0.001          0.010
252422210.000000000000000         -0.002          0.002          0.016
252422220.000000000000000         -0.004          0.002          0.013
252422230.000000000000000         -0.002         -0.002          0.010
252422240.000000000000000         -0.005         -0.004          0.005
252422250.000000000000000         -0.003          0.001          0.007
252422260.000000000000000         -0.003          0.003          0.017
252422270.000000000000000          0.013         -0.006          0.010
252422280.000000000000000          0.000          0.000          0.000
252422290.000000000000000         -0.012          0.010         -0.015
252422300.000000000000000          0.012         -0.016          0.008
252422310.000000000000000          0.003         -0.004         -0.010
252422320.000000000000000          0.004         -0.004         -0.008
252422330.000000000000000          0.001         -0.002         -0.014
252422340.000000000000000          0.004         -0.005         -0.006
252422350.000000000000000          0.007         -0.008          0.005
252422360.000000000000000         -0.002         -0.006          0.001
252422370.000000000000000          0.000         -0.004          0.000
252422380.000000000000000          0.002          0.000         -0.004
252422390.000000000000000          0.003          0.002          0.003
252422400.000000000000000          0.000          0.000          0.000
252422410.000000000000000         -0.001          0.001          0.019
252422420.000000000000000         -0.005          0.003          0.015
252422440.000000000000000          0.004          0.003          0.023
252422490.000000000000000         -0.003          0.006          0.012
252422500.000000000000000         -0.003          0.008          0.013
252422510.000000000000000         -0.001          0.009          0.014
252422520.000000000000000          0.000          0.000          0.000
252422530.000000000000000          0.001          0.004         -0.005
252422540.000000000000000         -0.001          0.002         -0.020
252422550.000000000000000          0.001         -0.002         -0.018
252422560.000000000000000          0.001         -0.003         -0.008
252422570.000000000000000          0.001         -0.001         -0.019
252422580.000000000000000          0.003         -0.002         -0.024
252422600.000000000000000         -0.003         -0.001         -0.027
252422610.000000000000000          0.001         -0.000         -0.007
252422620.000000000000000          0.000          0.005         -0.015
252422630.000000000000000          0.001          0.004          0.005
252422640.000000000000000          0.000          0.000          0.000
252422650.000000000000000         -0.000          0.000          0.011
252422660.000000000000000          0.003          0.001          0.022
252422670.000000000000000         -0.000          0.004          0.020
252422680.000000000000000          0.002         -0.001          0.017
252422690.000000000000000          0.004         -0.006          0.023
252422700.000000000000000         -0.001          0.004          0.024
252422710.000000000000000         -0.002          0.009          0.021
252422720.000000000000000         -0.001          0.009          0.024
252422730.000000000000000         -0.001          0.004          0.011
252422740.000000000000000          0.002         -0.001          0.007
252422750.000000000000000          0.005          0.000          0.013
252422760.000000000000000          0.000          0.000          0.000
252422770.000000000000000         -0.000          0.003          0.016
252422790.000000000000000         -0.004         -0.000          0.004
252422800.000000000000000         -0.008         -0.004         -0.021
252422810.000000000000000         -0.007          0.004          0.007
252422820.000000000000000         -0.006          0.002         -0.003
252422830.000000000000000         -0.007          0.001         -0.004
252422840.000000000000000         -0.007          0.005          0.003
252422850.000000000000000         -0.006          0.000         -0.014
252422860.000000000000000         -0.004          0.003         -0.010
252422870.000000000000000         -0.005         -0.002         -0.019
252422880.000000000000000          0.000          0.000          0.000
252422890.000000000000000          0.004         -0.005         -0.009
252422900.000000000000000          0.002         -0.004          0.004
252422910.000000000000000          0.007         -0.006         -0.007
252422920.000000000000000          0.018         -0.009          0.017
252422940.000000000000000          0.013         -0.007          0.012
252422950.000000000000000          0.011         -0.006          0.018
252422970.000000000000000          0.009         -0.004          0.015
252422980.000000000000000          0.004         -0.003         -0.001
252422990.000000000000000          0.003          0.001          0.015
252423000.000000000000000          0.000          0.000          0.000
252423010.000000000000000         -0.001         -0.001          0.014
252423020.000000000000000         -0.006          0.004         -0.002
252423030.000000000000000         -0.008          0.005         -0.004
252423040.000000000000000         -0.009          0.008          0.003
252423050.000000000000000         -0.008          0.006          0.011
252423060.000000000000000         -0.012          0.006         -0.011
252423090.000000000000000         -0.006          0.000         -0.024
252423100.000000000000000          0.004         -0.000         -0.007
252423110.000000000000000          0.003          0.005          0.014
252423120.000000000000000          0.000          0.000          0.000
252423130.000000000000000          0.000         -0.007         -0.012
252423150.000000000000000          0.006         -0.009         -0.010
252423160.000000000000000          0.016         -0.005          0.023
252423170.000000000000000          0.014         -0.007          0.015
252423180.000000000000000          0.008         -0.012         -0.007
252423190.000000000000000          0.001         -0.017         -0.018
252423200.000000000000000          0.005         -0.009         -0.011
252423210.000000000000000          0.004         -0.005          0.004
252423220.000000000000000          0.006          0.002          0.012
252423230.000000000000000          0.004          0.005          0.015
252423240.000000000000000          0.000          0.000          0.000
252423250.000000000000000          0.001          0.001          0.012
252423260.000000000000000          0.001          0.004         -0.011
252423270.000000000000000         -0.004          0.009          0.008
252423280.000000000000000         -0.005          0.010          0.002
252423290.000000000000000         -0.004         -0.001         -0.020
252423300.000000000000000         -0.005          0.004         -0.017
252423310.000000000000000         -0.011          0.017         -0.009
252423320.000000000000000         -0.013          0.019          0.001
252423330.000000000000000         -0.003          0.007          0.000
252423340.000000000000000          0.005          0.012          0.017
252423350.000000000000000          0.002          0.011          0.027
252423360.000000000000000          0.000          0.000          0.000
252423370.000000000000000         -0.001          0.002          0.006
252423380.000000000000000         -0.000         -0.005          0.004
252423390.000000000000000         -0.000         -0.007         -0.007
252423400.000000000000000          0.004         -0.008         -0.002
252423410.000000000000000         -0.003         -0.007         -0.003
252423420.000000000000000         -0.000         -0.010         -0.004
252423430.000000000000000         -0.001          0.001          0.006
252423440.000000000000000         -0.003          0.002          0.009
252423450.000000000000000          0.000         -0.007         -0.006
252423460.000000000000000         -0.001          0.001         -0.003
252423480.000000000000000          0.000          0.000          0.000
252423490.000000000000000          0.006         -0.002          0.002
252423500.000000000000000          0.002         -0.001         -0.018
252423510.000000000000000          0.000          0.005         -0.001
252423520.000000000000000          0.005          0.003         -0.001
252423530.000000000000000          0.002         -0.004         -0.006
252423540.000000000000000          0.005         -0.003         -0.013
252423550.000000000000000          0.012         -0.007         -0.025
252423560.000000000000000          0.006         -0.002         -0.015
252423570.000000000000000          0.003          0.004         -0.000
252423580.000000000000000          0.006         -0.004         -0.004
252423590.000000000000000          0.001          0.005          0.002
252423600.000000000000000          0.000          0.000          0.000
252423610.000000000000000          0.001         -0.011         -0.003
252423620.000000000000000          0.005         -0.016         -0.009
252423630.000000000000000         -0.005         -0.004          0.000
252423640.000000000000000         -0.012         -0.003         -0.004
252423650.000000000000000         -0.008         -0.003         -0.011
252423660.000000000000000         -0.010          0.001          0.008
252423670.000000000000000         -0.011          0.005          0.012
252423680.000000000000000         -0.010          0.006          0.012
252423690.000000000000000         -0.007          0.002          0.007
252423700.000000000000000          0.002         -0.005         -0.007
252423710.000000000000000         -0.001         -0.004         -0.005
252423720.000000000000000          0.000          0.000          0.000
252423730.000000000000000          0.003          0.012          0.018
252423740.000000000000000          0.014          0.009          0.006
252423750.000000000000000          0.011         -0.002         -0.015
252423760.000000000000000          0.000          0.013         -0.004
252423770.000000000000000          0.009          0.011         -0.005
252423780.000000000000000          0.008          0.009         -0.008
252423790.000000000000000          0.013          0.007         -0.009
252423800.000000000000000          0.015          0.004         -0.012
252423810.000000000000000          0.006          0.001         -0.008
252423820.000000000000000          0.010         -0.007         -0.007
252423830.000000000000000          0.009          0.000         -0.003
252423840.000000000000000          0.000          0.000          0.000
252423850.000000000000000          0.000          0.002          0.009
252423860.000000000000000          0.002         -0.007         -0.002
252423870.000000000000000         -0.004          0.002          0.015
252423880.000000000000000         -0.025          0.012          0.027
252423890.000000000000000         -0.023          0.004          0.023
252423900.000000000000000         -0.008          0.004          0.018
252423910.000000000000000         -0.004          0.000          0.005
252423920.000000000000000         -0.006          0.003          0.007
252423930.000000000000000         -0.009          0.006          0.010
252423940.000000000000000         -0.009          0.002          0.002
252423950.000000000000000          0.000         -0.008         -0.008
252423960.000000000000000          0.000          0.000          0.000
252423970.000000000000000          0.004         -0.004         -0.002
252423980.000000000000000         -0.007          0.007         -0.003
252423990.000000000000000         -0.002         -0.003         -0.008
252424000.000000000000000         -0.007          0.007         -0.000
252424010.000000000000000         -0.013          0.003          0.005
252424020.000000000000000          0.000         -0.005         -0.010
252424040.000000000000000         -0.001         -0.007         -0.016
252424050.000000000000000          0.000         -0.005         -0.010
252424060.000000000000000          0.001         -0.007         -0.001
252424070.000000000000000          0.009         -0.010         -0.002
252424080.000000000000000          0.000          0.000          0.000
252424090.000000000000000          0.014         -0.008          0.002
252424110.000000000000000          0.005         -0.003          0.011
252424140.000000000000000          0.002          0.008          0.016
252424150.000000000000000          0.021         -0.005         -0.003
252424160.000000000000000          0.020         -0.007          0.000
252424170.000000000000000          0.004          0.001          0.008
252424180.000000000000000          0.006         -0.011          0.007
252424190.000000000000000          0.011         -0.019         -0.002
252424200.000000000000000          0.000          0.000          0.000
252424210.000000000000000          0.015         -0.016         -0.009
252424220.000000000000000          0.003         -0.018         -0.012
252424230.000000000000000         -0.001         -0.003         -0.013
252424240.000000000000000         -0.008          0.003         -0.016
252424250.000000000000000          0.000          0.000         -0.014
252424260.000000000000000         -0.008         -0.003         -0.019
252424270.000000000000000          0.003         -0.010         -0.019
252424280.000000000000000          0.000         -0.011         -0.018
252424290.000000000000000          0.002         -0.009         -0.014
252424300.000000000000000          0.007         -0.007         -0.013
252424310.000000000000000         -0.002         -0.013         -0.006
252424320.000000000000000          0.000          0.000          0.000
252424330.000000000000000         -0.000          0.002         -0.002
252424340.000000000000000         -0.006          0.015          0.003
252424350.000000000000000          0.003          0.001          0.014
252424360.000000000000000          0.000         -0.003          0.016
252424370.000000000000000          0.006         -0.004          0.013
252424380.000000000000000          0.005          0.004          0.018
252424390.000000000000000         -0.006         -0.002          0.023
252424400.000000000000000          0.004          0.005          0.014
252424410.000000000000000          0.001          0.003          0.012
252424420.000000000000000         -0.007          0.010          0.007
252424430.000000000000000         -0.014          0.014         -0.000
252424440.000000000000000          0.000          0.000          0.000
252424450.000000000000000         -0.005         -0.001         -0.003
252424460.000000000000000         -0.006         -0.002         -0.007
252424470.000000000000000         -0.007          0.003         -0.012
252424480.000000000000000          0.005         -0.007         -0.008
252424490.000000000000000         -0.009          0.003         -0.012
252424500.000000000000000         -0.000         -0.001         -0.013
252424510.000000000000000         -0.012          0.004         -0.014
252424520.000000000000000         -0.011         -0.000         -0.012
252424530.000000000000000          0.001         -0.006         -0.008
252424540.000000000000000          0.010         -0.013         -0.000
252424550.000000000000000          0.011         -0.005         -0.002
252424560.000000000000000          0.000          0.000          0.000
252424570.000000000000000          0.016         -0.012          0.011
252424580.000000000000000         -0.008         -0.003          0.001
252424590.000000000000000          0.004         -0.001          0.009
252424600.000000000000000         -0.004          0.013          0.004
252424610.000000000000000         -0.000          0.008          0.008
252424620.000000000000000          0.003          0.002          0.011
252424630.000000000000000          0.005          0.001          0.015
252424640.000000000000000         -0.009         -0.000          0.006
252424650.000000000000000         -0.007          0.007          0.004
252424660.000000000000000          0.002          0.006          0.009
252424670.000000000000000         -0.012          0.013          0.004
252424680.000000000000000          0.000          0.000          0.000
252424690.000000000000000         -0.018          0.008         -0.011
252424700.000000000000000         -0.014         -0.002         -0.015
252424710.000000000000000         -0.008          0.001         -0.012
252424720.000000000000000         -0.006          0.000         -0.012
252424730.000000000000000         -0.008         -0.007         -0.012
252424740.000000000000000         -0.000         -0.000         -0.013
252424750.000000000000000          0.002         -0.012         -0.009
252424760.000000000000000          0.003         -0.007         -0.013
252424770.000000000000000          0.002         -0.006         -0.006
252424780.000000000000000         -0.009          0.005         -0.014
252424790.000000000000000         -0.004          0.005         -0.007
252424800.000000000000000          0.000          0.000          0.000
252424810.000000000000000         -0.007          0.012         -0.001
252424830.000000000000000         -0.004          0.012          0.004
252424840.000000000000000          0.001          0.007          0.018
252424850.000000000000000         -0.006          0.007          0.015
252424860.000000000000000         -0.008          0.013          0.005
252424870.000000000000000         -0.008          0.015         -0.002
252424880.000000000000000         -0.007          0.010          0.003
252424890.000000000000000         -0.004          0.009          0.001
252424900.000000000000000         -0.009          0.017         -0.011
252424910.000000000000000          0.001          0.001          0.006
252424920.000000000000000          0.000          0.000          0.000
252424930.000000000000000         -0.002          0.007         -0.014
252424940.000000000000000          0.004          0.004         -0.016
