                  Time        error x        error y        error z
252678570.000000000000000          0.008          0.018          0.011
252678580.000000000000000          0.022          0.016          0.013
252678590.000000000000000          0.016          0.020          0.010
252678600.000000000000000          0.010          0.018          0.013
252678610.000000000000000          0.013          0.016          0.017
252678620.000000000000000          0.018          0.014          0.019
252678630.000000000000000          0.008          0.019          0.011
252678640.000000000000000          0.002          0.016          0.009
252678650.000000000000000          0.008          0.015          0.008
252678660.000000000000000          0.008          0.019          0.013
252678670.000000000000000          0.003          0.025          0.006
252678680.000000000000000          0.005          0.023          0.006
252678690.000000000000000          0.006          0.020          0.012
252678700.000000000000000          0.006          0.017          0.012
252678710.000000000000000          0.002          0.023          0.007
252678720.000000000000000          0.006          0.020          0.013
252678730.000000000000000          0.007          0.024          0.009
252678740.000000000000000          0.002          0.024          0.009
252678750.000000000000000          0.007          0.020          0.013
252678760.000000000000000          0.012          0.018          0.018
252678770.000000000000000          0.016          0.017          0.025
252678780.000000000000000          0.006          0.023          0.015
252678790.000000000000000          0.010          0.015          0.011
252678800.000000000000000          0.009          0.018          0.014
252678810.000000000000000          0.004          0.026          0.010
252678820.000000000000000          0.011          0.023          0.010
252678830.000000000000000          0.007          0.025          0.012
252678840.000000000000000          0.003          0.025          0.015
252678850.000000000000000          0.002          0.031          0.019
252678860.000000000000000         -0.000          0.029          0.016
252678870.000000000000000          0.003          0.024          0.012
252678880.000000000000000          0.006          0.027         -0.000
252678890.000000000000000          0.004          0.023         -0.000
252678900.000000000000000          0.003          0.025          0.012
252678910.000000000000000         -0.005          0.025         -0.001
252678920.000000000000000         -0.005          0.028          0.011
252678930.000000000000000         -0.001          0.026          0.011
252678940.000000000000000         -0.001          0.028          0.005
252678950.000000000000000          0.005          0.029          0.001
252678960.000000000000000          0.002          0.026          0.014
252678970.000000000000000         -0.000          0.028          0.015
252678980.000000000000000         -0.003          0.026          0.012
252678990.000000000000000         -0.002          0.027          0.012
252679000.000000000000000         -0.009          0.027         -0.001
252679010.000000000000000         -0.004          0.026         -0.005
252679020.000000000000000         -0.002          0.025          0.009
252679030.000000000000000         -0.001          0.026          0.013
252679040.000000000000000          0.001          0.024          0.011
252679050.000000000000000          0.000          0.024          0.009
252679060.000000000000000         -0.007          0.023          0.005
252679070.000000000000000         -0.005          0.023          0.008
252679080.000000000000000         -0.005          0.025          0.010
252679090.000000000000000         -0.003          0.021         -0.005
252679100.000000000000000         -0.002          0.024          0.010
252679110.000000000000000         -0.005          0.025          0.009
252679120.000000000000000         -0.012          0.024          0.008
252679130.000000000000000         -0.007          0.025          0.015
252679140.000000000000000         -0.005          0.024          0.013
252679150.000000000000000         -0.004          0.023          0.005
252679160.000000000000000         -0.009          0.022         -0.001
252679170.000000000000000         -0.006          0.024          0.009
252679180.000000000000000         -0.005          0.028          0.013
252679190.000000000000000         -0.010          0.025          0.010
252679200.000000000000000         -0.007          0.024          0.010
252679210.000000000000000         -0.007          0.027          0.010
252679220.000000000000000         -0.010          0.025          0.019
252679230.000000000000000         -0.006          0.023          0.006
252679240.000000000000000         -0.007          0.022          0.020
252679250.000000000000000         -0.009          0.019          0.006
252679260.000000000000000         -0.009          0.021          0.006
252679270.000000000000000         -0.014          0.021         -0.003
252679280.000000000000000         -0.007          0.023         -0.007
252679290.000000000000000         -0.008          0.023          0.007
252679300.000000000000000         -0.001          0.020          0.014
252679310.000000000000000          0.000          0.020         -0.002
252679320.000000000000000         -0.008          0.020          0.001
252679330.000000000000000         -0.005          0.018         -0.006
252679340.000000000000000         -0.007          0.018         -0.005
252679350.000000000000000         -0.007          0.019         -0.005
252679360.000000000000000         -0.012          0.018         -0.017
252679370.000000000000000         -0.012          0.022          0.015
252679380.000000000000000         -0.008          0.020          0.000
252679390.000000000000000         -0.006          0.026          0.015
252679400.000000000000000         -0.004          0.022          0.007
252679410.000000000000000         -0.010          0.020          0.001
252679420.000000000000000         -0.013          0.019         -0.009
252679430.000000000000000         -0.012          0.019         -0.018
252679440.000000000000000         -0.009          0.018         -0.007
252679450.000000000000000         -0.017          0.015         -0.017
252679460.000000000000000         -0.015          0.012         -0.025
252679470.000000000000000         -0.008          0.018          0.003
252679480.000000000000000         -0.010          0.020         -0.004
252679490.000000000000000         -0.012          0.018         -0.003
252679500.000000000000000         -0.010          0.017          0.003
252679510.000000000000000         -0.013          0.019          0.004
252679520.000000000000000         -0.019          0.021          0.011
252679530.000000000000000         -0.011          0.016          0.001
252679540.000000000000000         -0.012          0.013          0.015
252679550.000000000000000         -0.014          0.011          0.018
252679560.000000000000000         -0.011          0.017          0.002
252679570.000000000000000         -0.010          0.019          0.005
252679580.000000000000000         -0.007          0.019          0.009
252679590.000000000000000         -0.010          0.015          0.003
252679600.000000000000000         -0.014          0.013         -0.000
252679610.000000000000000         -0.012          0.012          0.004
252679620.000000000000000         -0.012          0.017          0.007
252679630.000000000000000         -0.008          0.016         -0.014
252679640.000000000000000         -0.009          0.015         -0.004
252679650.000000000000000         -0.012          0.014          0.000
252679660.000000000000000         -0.013          0.016          0.026
252679670.000000000000000         -0.006          0.015          0.008
252679680.000000000000000         -0.012          0.015          0.008
252679690.000000000000000         -0.009          0.015          0.004
252679700.000000000000000         -0.001          0.016          0.024
252679710.000000000000000         -0.015          0.014          0.002
252679720.000000000000000         -0.017          0.013         -0.007
252679730.000000000000000         -0.019          0.014         -0.009
252679740.000000000000000         -0.012          0.013          0.005
252679750.000000000000000         -0.009          0.012          0.010
252679760.000000000000000         -0.013          0.014          0.007
252679770.000000000000000         -0.014          0.013          0.007
252679780.000000000000000         -0.022          0.006         -0.016
252679790.000000000000000         -0.017          0.007          0.004
252679800.000000000000000         -0.013          0.012          0.007
252679810.000000000000000         -0.004          0.011          0.010
252679820.000000000000000         -0.007          0.013          0.004
252679830.000000000000000         -0.009          0.007          0.020
252679840.000000000000000         -0.006          0.008         -0.003
252679850.000000000000000         -0.037         -0.001         -0.076
252679860.000000000000000         -0.009          0.007          0.018
252679870.000000000000000          0.000          0.002          0.022
252679880.000000000000000         -0.003          0.005          0.016
252679890.000000000000000         -0.010          0.011          0.009
252679900.000000000000000         -0.002          0.008         -0.036
252679910.000000000000000         -0.011          0.013         -0.004
252679920.000000000000000         -0.014          0.009          0.017
252679930.000000000000000         -0.000          0.006          0.016
252679940.000000000000000         -0.003          0.010          0.014
252679950.000000000000000         -0.010          0.007          0.018
252679960.000000000000000         -0.008         -0.002         -0.008
252679970.000000000000000         -0.014         -0.001         -0.004
252679980.000000000000000         -0.010          0.007          0.024
252679990.000000000000000         -0.029          0.012          0.033
252680000.000000000000000         -0.021          0.005          0.039
252680010.000000000000000         -0.022          0.012          0.014
252680020.000000000000000         -0.029          0.013          0.023
252680030.000000000000000         -0.021          0.008          0.019
252680040.000000000000000         -0.017          0.009          0.018
252680050.000000000000000         -0.024          0.014          0.023
252680060.000000000000000         -0.012          0.007          0.020
252680070.000000000000000         -0.020          0.011          0.020
252680080.000000000000000         -0.005          0.008          0.018
252680090.000000000000000         -0.015          0.001          0.012
252680100.000000000000000         -0.019          0.008          0.017
252680110.000000000000000         -0.028          0.016          0.026
252680120.000000000000000         -0.028          0.016          0.026
252680130.000000000000000         -0.022          0.010          0.017
252680140.000000000000000         -0.014          0.006          0.013
252680150.000000000000000         -0.015          0.006          0.015
252680160.000000000000000         -0.021          0.008          0.017
252680170.000000000000000         -0.018          0.014          0.018
252680180.000000000000000         -0.023          0.009          0.018
252680190.000000000000000         -0.020          0.009          0.017
252680200.000000000000000         -0.019          0.012          0.021
252680210.000000000000000         -0.016          0.006          0.013
252680220.000000000000000         -0.024          0.011          0.019
252680230.000000000000000         -0.019          0.008          0.013
252680240.000000000000000         -0.026          0.011          0.020
252680250.000000000000000         -0.022          0.009          0.017
252680260.000000000000000         -0.027          0.003          0.010
252680270.000000000000000         -0.030          0.006          0.015
252680280.000000000000000         -0.022          0.010          0.018
252680290.000000000000000         -0.028          0.012          0.010
252680300.000000000000000         -0.025          0.015          0.025
252680310.000000000000000         -0.019          0.007          0.018
252680320.000000000000000         -0.024          0.013          0.020
252680330.000000000000000         -0.017         -0.001          0.007
252680340.000000000000000         -0.019          0.008          0.018
252680350.000000000000000          0.011         -0.006         -0.023
252680360.000000000000000         -0.027          0.009          0.021
252680370.000000000000000         -0.021          0.009          0.019
252680380.000000000000000         -0.030          0.014          0.028
252680390.000000000000000         -0.028          0.014          0.025
252680400.000000000000000         -0.027          0.012          0.025
252680410.000000000000000         -0.032          0.018          0.028
252680420.000000000000000         -0.033          0.016          0.025
252680430.000000000000000         -0.029          0.014          0.027
252680440.000000000000000         -0.010          0.007          0.019
252680450.000000000000000         -0.012          0.001          0.021
252680460.000000000000000         -0.031          0.016          0.026
252680470.000000000000000         -0.048          0.028          0.032
252680480.000000000000000         -0.043          0.024          0.028
252680490.000000000000000         -0.028          0.014          0.024
252680500.000000000000000         -0.022          0.010          0.022
252680510.000000000000000         -0.019          0.007          0.023
252680520.000000000000000         -0.026          0.012          0.025
252680530.000000000000000         -0.038          0.026          0.029
252680540.000000000000000         -0.036          0.019          0.034
252680550.000000000000000         -0.029          0.015          0.026
252680560.000000000000000         -0.029          0.016          0.021
252680570.000000000000000         -0.027          0.014          0.020
252680580.000000000000000         -0.041          0.021          0.027
252680590.000000000000000         -0.041          0.021          0.028
252680600.000000000000000         -0.024          0.009          0.021
252680610.000000000000000         -0.030          0.014          0.025
252680620.000000000000000         -0.024          0.018          0.030
252680630.000000000000000         -0.015          0.012          0.030
252680640.000000000000000         -0.034          0.017          0.025
252680650.000000000000000         -0.036          0.019          0.019
252680660.000000000000000         -0.046          0.013          0.015
252680670.000000000000000         -0.030          0.013          0.028
252680680.000000000000000         -0.024          0.015          0.024
252680690.000000000000000         -0.040          0.022          0.028
252680700.000000000000000         -0.033          0.015          0.027
252680710.000000000000000         -0.012         -0.003          0.024
252680720.000000000000000          0.022         -0.026          0.023
252680730.000000000000000         -0.033          0.015          0.028
252680740.000000000000000         -0.046          0.031          0.032
252680750.000000000000000         -0.028          0.017          0.029
252680760.000000000000000         -0.029          0.014          0.027
252680770.000000000000000         -0.045          0.027          0.032
252680780.000000000000000         -0.047          0.026          0.037
252680790.000000000000000         -0.035          0.017          0.028
252680800.000000000000000         -0.015          0.008          0.023
252680810.000000000000000         -0.007          0.002          0.022
252680820.000000000000000         -0.028          0.016          0.026
252680830.000000000000000         -0.041          0.022          0.032
252680840.000000000000000         -0.019          0.011          0.026
252680850.000000000000000         -0.029          0.014          0.026
252680860.000000000000000         -0.033          0.015          0.028
252680870.000000000000000         -0.026          0.009          0.028
252680880.000000000000000         -0.024          0.012          0.027
252680890.000000000000000         -0.023          0.011          0.025
252680900.000000000000000         -0.023          0.011          0.030
252680910.000000000000000         -0.026          0.011          0.027
252680920.000000000000000         -0.024          0.009          0.027
252680930.000000000000000         -0.026          0.004          0.027
252680940.000000000000000         -0.025          0.014          0.025
252680950.000000000000000         -0.038          0.029          0.020
252680960.000000000000000         -0.029          0.021          0.022
252680970.000000000000000         -0.018          0.006          0.028
252680980.000000000000000         -0.016          0.001          0.033
252680990.000000000000000         -0.012          0.000          0.032
252681000.000000000000000         -0.017          0.008          0.027
252681010.000000000000000         -0.004          0.004          0.032
252681020.000000000000000          0.003         -0.001          0.033
252681030.000000000000000         -0.019          0.012          0.027
252681040.000000000000000         -0.025          0.018          0.028
252681050.000000000000000         -0.033          0.021          0.020
252681060.000000000000000         -0.022          0.016          0.025
252681070.000000000000000         -0.029          0.014          0.028
252681080.000000000000000         -0.028          0.016          0.027
252681090.000000000000000         -0.020          0.015          0.026
252681100.000000000000000         -0.017          0.019          0.021
252681110.000000000000000         -0.011          0.010          0.029
252681120.000000000000000         -0.019          0.015          0.027
252681130.000000000000000         -0.020          0.018          0.023
252681140.000000000000000         -0.017          0.020          0.023
252681150.000000000000000         -0.021          0.015          0.024
252681160.000000000000000         -0.033          0.021          0.019
252681170.000000000000000         -0.034          0.019          0.019
252681180.000000000000000         -0.017          0.013          0.025
252681190.000000000000000         -0.008          0.013          0.025
252681200.000000000000000         -0.013          0.015          0.028
252681210.000000000000000         -0.019          0.015          0.027
252681220.000000000000000         -0.021          0.011          0.033
252681230.000000000000000         -0.011          0.004          0.034
252681240.000000000000000         -0.018          0.015          0.025
252681250.000000000000000         -0.019          0.009          0.025
252681260.000000000000000         -0.019          0.012          0.021
252681270.000000000000000         -0.013          0.012          0.025
252681280.000000000000000         -0.011          0.017          0.024
252681290.000000000000000         -0.008          0.015          0.023
252681300.000000000000000         -0.013          0.014          0.024
252681310.000000000000000         -0.023          0.017          0.018
252681320.000000000000000         -0.023          0.015          0.015
252681330.000000000000000         -0.014          0.014          0.026
252681340.000000000000000         -0.005          0.006          0.033
252681350.000000000000000         -0.005          0.007          0.028
252681360.000000000000000         -0.012          0.013          0.027
252681370.000000000000000         -0.016          0.016          0.021
252681380.000000000000000         -0.022          0.019          0.019
252681390.000000000000000         -0.013          0.014          0.026
252681400.000000000000000         -0.009          0.007          0.029
252681410.000000000000000         -0.012          0.009          0.033
252681420.000000000000000         -0.012          0.013          0.023
252681430.000000000000000         -0.018          0.017          0.015
252681440.000000000000000         -0.015          0.018          0.021
252681450.000000000000000         -0.011          0.013          0.025
252681460.000000000000000         -0.013          0.015          0.021
252681470.000000000000000         -0.012          0.016          0.022
252681480.000000000000000         -0.009          0.011          0.023
252681490.000000000000000         -0.013          0.014          0.030
252681500.000000000000000         -0.018          0.016          0.034
252681510.000000000000000         -0.011          0.014          0.026
252681520.000000000000000         -0.013          0.017          0.016
252681530.000000000000000         -0.017          0.020          0.015
252681540.000000000000000         -0.012          0.016          0.021
252681550.000000000000000         -0.020          0.019          0.031
252681560.000000000000000         -0.006          0.016          0.041
252681570.000000000000000         -0.011          0.013          0.023
252681580.000000000000000         -0.007          0.015          0.015
252681590.000000000000000         -0.002          0.007          0.018
252681600.000000000000000         -0.009          0.014          0.026
252681610.000000000000000         -0.011          0.012          0.012
252681620.000000000000000         -0.010          0.012          0.013
252681630.000000000000000         -0.008          0.014          0.024
252681640.000000000000000         -0.006          0.017          0.045
252681650.000000000000000         -0.009          0.019          0.026
252681660.000000000000000         -0.008          0.015          0.018
252681670.000000000000000         -0.008          0.013          0.023
252681680.000000000000000         -0.009          0.014          0.029
252681690.000000000000000         -0.006          0.015          0.019
252681700.000000000000000         -0.001          0.012          0.015
252681710.000000000000000         -0.006          0.012          0.027
252681720.000000000000000         -0.007          0.015          0.016
252681730.000000000000000         -0.008          0.015          0.021
252681740.000000000000000         -0.010          0.016          0.011
252681750.000000000000000         -0.005          0.014          0.016
252681760.000000000000000         -0.012          0.014          0.008
252681770.000000000000000         -0.008          0.015          0.001
252681780.000000000000000         -0.007          0.015          0.021
252681790.000000000000000         -0.002          0.017          0.021
252681800.000000000000000         -0.005          0.014          0.026
252681810.000000000000000         -0.006          0.015          0.011
252681820.000000000000000         -0.006          0.018          0.017
252681830.000000000000000         -0.002          0.014          0.019
252681840.000000000000000         -0.004          0.015          0.008
252681850.000000000000000         -0.005          0.018          0.014
252681860.000000000000000         -0.002          0.019          0.011
252681870.000000000000000         -0.006          0.016          0.007
252681880.000000000000000         -0.003          0.014          0.008
252681890.000000000000000          0.000          0.014          0.015
252681900.000000000000000         -0.005          0.016          0.004
252681910.000000000000000         -0.009          0.015          0.015
252681920.000000000000000         -0.008          0.016          0.021
252681930.000000000000000         -0.003          0.014          0.008
252681940.000000000000000         -0.004          0.011          0.004
252681950.000000000000000         -0.003          0.013          0.008
252681960.000000000000000         -0.002          0.015          0.011
252681970.000000000000000         -0.007          0.016          0.011
252681980.000000000000000         -0.011          0.015         -0.001
252681990.000000000000000         -0.002          0.016          0.008
252682000.000000000000000          0.002          0.015          0.003
252682010.000000000000000          0.003          0.017          0.012
252682020.000000000000000         -0.002          0.017          0.009
252682030.000000000000000         -0.006          0.021          0.017
252682040.000000000000000         -0.003          0.020          0.018
252682050.000000000000000         -0.002          0.017          0.009
252682060.000000000000000         -0.006          0.019         -0.012
252682070.000000000000000         -0.003          0.021         -0.016
252682080.000000000000000         -0.001          0.018          0.016
252682090.000000000000000         -0.002          0.023          0.020
252682100.000000000000000         -0.001          0.020          0.009
252682110.000000000000000         -0.003          0.017          0.002
252682120.000000000000000         -0.002          0.015          0.002
252682130.000000000000000         -0.003          0.014          0.007
252682140.000000000000000         -0.002          0.020         -0.005
252682150.000000000000000         -0.002          0.021          0.006
252682160.000000000000000         -0.000          0.022          0.006
252682170.000000000000000         -0.000          0.018          0.003
252682180.000000000000000         -0.004          0.016          0.013
252682190.000000000000000         -0.002          0.016         -0.005
252682200.000000000000000          0.002          0.019          0.004
252682210.000000000000000          0.004          0.022          0.014
252682220.000000000000000          0.003          0.020          0.023
252682230.000000000000000         -0.000          0.018          0.010
252682240.000000000000000          0.003          0.014          0.020
252682250.000000000000000          0.000          0.014          0.030
252682260.000000000000000         -0.001          0.018          0.010
252682270.000000000000000         -0.002          0.018          0.008
252682280.000000000000000         -0.004          0.018          0.001
252682290.000000000000000         -0.001          0.016         -0.003
252682300.000000000000000          0.000          0.018          0.001
252682310.000000000000000         -0.001          0.014          0.003
252682320.000000000000000          0.001          0.015          0.010
252682330.000000000000000         -0.003          0.016          0.013
252682340.000000000000000         -0.002          0.017          0.008
252682350.000000000000000          0.001          0.016          0.003
252682360.000000000000000          0.010          0.020         -0.002
252682370.000000000000000          0.004          0.021          0.014
252682380.000000000000000         -0.000          0.018          0.015
252682390.000000000000000         -0.006          0.014         -0.022
252682400.000000000000000         -0.016          0.020         -0.038
252682410.000000000000000         -0.001          0.019          0.005
252682420.000000000000000          0.007          0.017          0.031
252682430.000000000000000          0.009          0.017          0.027
252682440.000000000000000          0.001          0.016          0.004
252682450.000000000000000         -0.005          0.014         -0.004
252682460.000000000000000         -0.002          0.017         -0.007
252682470.000000000000000          0.001          0.017          0.005
252682480.000000000000000          0.003          0.022          0.021
252682490.000000000000000         -0.002          0.015         -0.005
252682500.000000000000000          0.000          0.015          0.003
252682510.000000000000000          0.004          0.023          0.006
252682520.000000000000000         -0.005          0.019         -0.002
252682530.000000000000000          0.002          0.015          0.018
252682540.000000000000000          0.006          0.017         -0.004
252682550.000000000000000          0.004          0.025          0.025
252682560.000000000000000          0.002          0.016          0.008
252682570.000000000000000         -0.004          0.018          0.018
252682580.000000000000000          0.002          0.017          0.030
252682590.000000000000000          0.002          0.016          0.041
252682600.000000000000000         -0.000          0.008          0.006
252682610.000000000000000         -0.004          0.014          0.039
252682620.000000000000000          0.003          0.013          0.030
252682630.000000000000000         -0.001          0.010          0.032
252682640.000000000000000          0.006          0.011          0.014
252682650.000000000000000          0.004          0.016          0.022
252682660.000000000000000         -0.001          0.013          0.027
252682670.000000000000000         -0.003          0.023          0.029
252682680.000000000000000          0.001          0.013          0.034
252682690.000000000000000          0.003          0.011          0.063
252682700.000000000000000          0.007          0.013          0.042
252682710.000000000000000          0.002          0.013          0.034
252682720.000000000000000          0.007          0.016          0.043
252682730.000000000000000          0.011          0.011          0.043
252682740.000000000000000          0.004          0.009          0.021
252682750.000000000000000         -0.001          0.017          0.016
252682760.000000000000000         -0.001          0.010          0.022
252682770.000000000000000          0.004          0.006          0.024
252682780.000000000000000         -0.005          0.010          0.063
252682790.000000000000000         -0.005          0.011          0.074
252682800.000000000000000         -0.001          0.017          0.044
252682810.000000000000000         -0.010          0.024          0.042
252682820.000000000000000         -0.004          0.006          0.009
252682830.000000000000000         -0.002          0.016          0.034
252682840.000000000000000         -0.000          0.011          0.033
252682850.000000000000000          0.004          0.005          0.016
252682860.000000000000000          0.001          0.015          0.038
252682870.000000000000000          0.001          0.016          0.035
252682880.000000000000000          0.008          0.012          0.031
252682890.000000000000000          0.001          0.012          0.031
252682900.000000000000000          0.005          0.020          0.043
252682910.000000000000000          0.004          0.013          0.033
252682920.000000000000000          0.002          0.012          0.031
252682930.000000000000000         -0.011          0.020          0.032
252682940.000000000000000         -0.005          0.020          0.037
252682950.000000000000000          0.000          0.013          0.035
252682960.000000000000000          0.000          0.011          0.037
252682970.000000000000000          0.007          0.014          0.034
252682980.000000000000000         -0.002          0.014          0.036
252682990.000000000000000         -0.004          0.004          0.034
252683000.000000000000000         -0.005          0.010          0.034
252683010.000000000000000         -0.003          0.015          0.038
252683020.000000000000000         -0.010          0.020          0.083
252683030.000000000000000         -0.003          0.015          0.029
252683040.000000000000000         -0.000          0.013          0.036
252683050.000000000000000          0.002          0.017          0.046
252683060.000000000000000          0.002          0.023          0.053
252683070.000000000000000          0.000          0.013          0.037
252683080.000000000000000         -0.006          0.014          0.034
252683090.000000000000000         -0.001          0.014          0.036
252683100.000000000000000         -0.000          0.013          0.038
252683110.000000000000000          0.001         -0.001          0.029
252683120.000000000000000         -0.000         -0.006          0.030
252683130.000000000000000         -0.001          0.014          0.039
252683140.000000000000000         -0.005          0.017          0.040
252683150.000000000000000          0.001          0.016          0.042
252683160.000000000000000          0.001          0.010          0.037
252683170.000000000000000         -0.004          0.018          0.046
252683180.000000000000000         -0.005          0.023          0.050
252683190.000000000000000         -0.001          0.009          0.039
252683200.000000000000000         -0.000          0.013          0.045
252683210.000000000000000         -0.004          0.011          0.041
252683220.000000000000000         -0.002          0.008          0.040
252683230.000000000000000          0.003          0.004          0.039
252683240.000000000000000          0.003          0.003          0.042
252683250.000000000000000         -0.001          0.008          0.042
252683260.000000000000000          0.003          0.008          0.043
252683270.000000000000000          0.001          0.015          0.051
252683280.000000000000000         -0.006          0.013          0.046
252683290.000000000000000         -0.008          0.019          0.045
252683300.000000000000000         -0.010          0.010          0.038
252683310.000000000000000         -0.003          0.004          0.039
252683320.000000000000000         -0.002         -0.007          0.032
252683330.000000000000000         -0.005         -0.029          0.024
252683340.000000000000000         -0.006          0.008          0.039
252683350.000000000000000         -0.006          0.007          0.050
252683360.000000000000000         -0.012          0.027          0.060
252683370.000000000000000         -0.004          0.009          0.042
252683380.000000000000000          0.001          0.013          0.044
252683390.000000000000000         -0.005          0.017          0.046
252683400.000000000000000         -0.003          0.013          0.046
252683410.000000000000000         -0.004          0.008          0.044
252683420.000000000000000          0.002         -0.002          0.042
252683430.000000000000000         -0.002          0.008          0.043
252683440.000000000000000          0.005         -0.007          0.033
252683450.000000000000000          0.012         -0.003          0.037
252683460.000000000000000         -0.005          0.015          0.046
252683470.000000000000000         -0.012          0.029          0.051
252683480.000000000000000         -0.009          0.008          0.042
252683490.000000000000000         -0.004          0.009          0.046
252683500.000000000000000         -0.015          0.006          0.044
252683510.000000000000000         -0.019          0.008          0.050
252683520.000000000000000         -0.006          0.010          0.049
252683530.000000000000000         -0.012          0.025          0.052
252683540.000000000000000         -0.005          0.010          0.049
252683550.000000000000000         -0.005          0.002          0.044
252683560.000000000000000         -0.000         -0.010          0.037
252683570.000000000000000          0.003         -0.008          0.044
252683580.000000000000000          0.000          0.001          0.046
252683590.000000000000000          0.010         -0.015          0.051
252683600.000000000000000          0.004         -0.007          0.051
252683610.000000000000000         -0.005          0.002          0.047
252683620.000000000000000         -0.008         -0.010          0.042
252683630.000000000000000         -0.012         -0.005          0.046
252683640.000000000000000         -0.002         -0.002          0.046
252683650.000000000000000          0.001          0.001          0.043
252683660.000000000000000          0.002          0.006          0.045
252683670.000000000000000         -0.001         -0.002          0.045
252683680.000000000000000         -0.004         -0.006          0.043
252683690.000000000000000         -0.001         -0.006          0.042
252683700.000000000000000         -0.007          0.002          0.046
252683710.000000000000000          0.009         -0.008          0.040
252683720.000000000000000          0.006          0.003          0.042
252683730.000000000000000         -0.004         -0.011          0.044
252683740.000000000000000         -0.005         -0.016          0.045
252683750.000000000000000          0.003         -0.017          0.044
252683760.000000000000000          0.002         -0.005          0.050
252683770.000000000000000         -0.005         -0.011          0.054
252683780.000000000000000         -0.029          0.008          0.055
252683790.000000000000000         -0.003         -0.007          0.047
252683800.000000000000000          0.013         -0.003          0.047
252683810.000000000000000          0.022         -0.012          0.046
252683820.000000000000000         -0.003         -0.005          0.049
252683830.000000000000000         -0.011         -0.013          0.048
252683840.000000000000000         -0.004         -0.024          0.049
252683850.000000000000000          0.002         -0.010          0.049
