                  Time        error x        error y        error z
252765280.000000000000000        226.521       -179.922          5.842
252765290.000000000000000        241.826       -192.091          6.574
252765300.000000000000000          0.000          0.000          0.000
252765310.000000000000000       1833.520      -1463.519        248.244
252765320.000000000000000       1737.436      -1386.888        236.192
252765330.000000000000000       1634.888      -1305.098        223.498
252765340.000000000000000       1527.580      -1219.525        210.461
252765350.000000000000000       1417.274      -1131.561        197.377
252765360.000000000000000          0.000          0.000          0.000
252765370.000000000000000        179.015       -143.109         34.598
252765380.000000000000000        193.199       -154.467         37.649
252765390.000000000000000        208.134       -166.428         40.897
252765400.000000000000000        223.387       -178.642         44.231
252765410.000000000000000        238.438       -190.694         47.556
252765420.000000000000000          0.000          0.000          0.000
252765430.000000000000000      -1649.459       1314.266       -205.336
252765440.000000000000000      -1423.559       1133.907       -166.250
252765450.000000000000000      -1192.858        949.752       -127.241
252765460.000000000000000       -963.507        766.710        -89.301
252765470.000000000000000       -741.280        589.385        -53.353
252765480.000000000000000          0.000          0.000          0.000
252765490.000000000000000        173.446       -139.520         64.743
252765500.000000000000000        187.160       -150.568         70.191
252765510.000000000000000        201.604       -162.210         75.946
252765520.000000000000000        216.327       -174.086         81.854
252765530.000000000000000        230.871       -185.808         87.713
252765540.000000000000000          0.000          0.000          0.000
252765550.000000000000000          6.050         -4.970         -2.507
252765560.000000000000000         38.692        -31.217          9.012
252765570.000000000000000         73.854        -59.491         21.361
252765580.000000000000000        110.372        -88.847         34.139
252765590.000000000000000        147.089       -118.352         46.935
252765600.000000000000000          0.000          0.000          0.000
252765610.000000000000000          6.136         -5.125         -1.977
252765620.000000000000000         38.085        -30.895         12.300
252765630.000000000000000         72.472        -58.618         27.626
252765640.000000000000000        108.222        -87.443         43.502
252765650.000000000000000        144.142       -116.392         59.406
252765660.000000000000000          0.000          0.000          0.000
252765670.000000000000000        159.596       -129.304        107.655
252765680.000000000000000        172.164       -139.512        116.481
252765690.000000000000000        185.396       -150.265        125.813
252765700.000000000000000        198.862       -161.220        135.356
252765710.000000000000000        212.175       -172.043        144.803
252765720.000000000000000          0.000          0.000          0.000
252765730.000000000000000        153.602       -124.643        121.077
252765740.000000000000000        165.669       -134.466        130.964
252765750.000000000000000        178.382       -144.813        141.410
252765760.000000000000000        191.318       -155.347        152.081
252765770.000000000000000        204.103       -165.761        162.652
252765780.000000000000000          0.000          0.000          0.000
252765790.000000000000000          6.205         -5.401         -0.345
252765800.000000000000000         35.227        -28.976         21.793
252765810.000000000000000         66.496        -54.373         45.584
252765820.000000000000000         99.010        -80.765         70.265
252765830.000000000000000        131.678       -107.283         95.010
252765840.000000000000000          0.000          0.000          0.000
252765850.000000000000000       1394.943      -1136.241       1529.206
252765860.000000000000000       1321.571      -1076.238       1449.885
252765870.000000000000000       1243.171      -1012.171       1365.354
252765880.000000000000000       1161.024       -945.091       1277.138
252765890.000000000000000       1076.384       -876.024       1186.674
252765900.000000000000000          0.000          0.000          0.000
252765910.000000000000000       1313.621      -1069.033       1645.419
252765920.000000000000000       1244.492      -1012.504       1559.971
252765930.000000000000000       1170.606       -952.139       1468.907
252765940.000000000000000       1093.163       -888.921       1373.824
252765950.000000000000000       1013.355       -823.820       1276.315
252765960.000000000000000          0.000          0.000          0.000
252765970.000000000000000        123.625       -100.110        168.849
252765980.000000000000000        133.258       -107.951        182.483
252765990.000000000000000        143.394       -116.195        196.875
252766000.000000000000000        153.707       -124.590        211.557
252766010.000000000000000        163.894       -132.880        226.099
252766020.000000000000000          0.000          0.000          0.000
252766030.000000000000000      -1188.155        969.445      -1465.214
252766040.000000000000000      -1030.256        841.152      -1255.796
252766050.000000000000000       -868.606        709.779      -1042.665
252766060.000000000000000       -707.523        578.843       -831.451
252766070.000000000000000       -551.082        451.652       -627.449
252766080.000000000000000          0.000          0.000          0.000
252766090.000000000000000        105.585        -84.647        188.456
252766100.000000000000000        113.759        -91.234        203.607
252766110.000000000000000        122.352        -98.162        219.592
252766120.000000000000000        131.109       -105.216        235.910
252766130.000000000000000        139.742       -112.175        252.060
252766140.000000000000000          0.000          0.000          0.000
252766150.000000000000000          5.606         -5.296          2.882
252766160.000000000000000         25.731        -21.527         37.808
252766170.000000000000000         47.451        -39.035         75.393
252766180.000000000000000         70.040        -57.241        114.403
252766190.000000000000000         92.770        -75.548        153.560
252766200.000000000000000          0.000          0.000          0.000
252766210.000000000000000       -943.526        762.275      -1739.945
252766220.000000000000000       -820.168        663.591      -1494.398
252766230.000000000000000       -693.703        562.348      -1244.232
252766240.000000000000000       -567.518        461.278       -996.075
252766250.000000000000000       -444.820        362.933       -756.197
252766260.000000000000000          0.000          0.000          0.000
252766270.000000000000000     -62391.480      49271.166    -147043.105
252766280.000000000000000     -61777.064      48786.109    -145571.933
252766290.000000000000000     -60727.708      47957.400    -143068.997
252766300.000000000000000     -59266.957      46803.593    -139590.232
252766310.000000000000000     -57423.720      45347.511    -135204.336
252766320.000000000000000          0.000          0.000          0.000
252766330.000000000000000          4.978         -4.915          4.366
252766340.000000000000000         19.535        -16.233         43.713
252766350.000000000000000         35.248        -28.445         86.068
252766360.000000000000000         51.616        -41.159        130.045
252766370.000000000000000         68.083        -53.953        174.193
252766380.000000000000000          0.000          0.000          0.000
252766390.000000000000000       -667.364        518.010      -1945.231
252766400.000000000000000       -582.606        453.811      -1673.356
252766410.000000000000000       -495.505        387.710      -1396.144
252766420.000000000000000       -408.387        321.485      -1120.971
252766430.000000000000000       -323.479        256.830       -854.781
252766440.000000000000000          0.000          0.000          0.000
252766450.000000000000000          4.438         -4.537          5.257
252766460.000000000000000         15.019        -12.233         46.688
252766470.000000000000000         26.463        -20.547         91.284
252766480.000000000000000         38.385        -29.206        137.610
252766490.000000000000000         50.400        -37.937        184.152
252766500.000000000000000          0.000          0.000          0.000
252766510.000000000000000        835.258       -402.330       9647.481
252766520.000000000000000       1454.287       -727.696      14606.933
252766530.000000000000000       2033.717      -1032.574      19241.323
252766540.000000000000000       2568.219      -1314.472      23501.146
252766550.000000000000000       3052.820      -1571.088      27339.277
252766560.000000000000000          0.000          0.000          0.000
252766570.000000000000000     -23886.866      13863.155    -164797.897
252766580.000000000000000     -23656.927      13732.186    -163153.196
252766590.000000000000000     -23262.063      13505.926    -160353.292
252766600.000000000000000     -22711.178      13189.466    -156460.798
252766610.000000000000000     -22015.209      12789.080    -151552.568
252766620.000000000000000          0.000          0.000          0.000
252766630.000000000000000         65.553         66.507       2357.892
252766640.000000000000000         61.692         63.940       2234.476
252766650.000000000000000         57.401         61.261       2102.778
252766660.000000000000000         52.692         58.582       1965.016
252766670.000000000000000         47.580         56.000       1823.378
252766680.000000000000000          0.000          0.000          0.000
252766690.000000000000000      -7956.339      -1433.306    -166855.375
252766700.000000000000000      -7885.206      -1411.553    -165191.634
252766710.000000000000000      -7760.770      -1377.868    -162358.669
252766720.000000000000000      -7585.892      -1332.955    -158419.891
252766730.000000000000000      -7364.098      -1277.694    -153453.010
252766740.000000000000000          0.000          0.000          0.000
252766750.000000000000000          2.834         -3.209          7.090
252766760.000000000000000          3.118         -1.090         50.426
252766770.000000000000000          3.461          1.155         97.124
252766780.000000000000000          3.853          3.459        145.640
252766790.000000000000000          4.283          5.745        194.359
252766800.000000000000000          0.000          0.000          0.000
252766810.000000000000000          2.482         -2.881          7.334
252766820.000000000000000          0.712          1.259         50.501
252766830.000000000000000         -1.149          5.677         97.006
252766840.000000000000000         -3.043         10.241        145.315
252766850.000000000000000         -4.911         14.803        193.859
252766860.000000000000000          0.000          0.000          0.000
252766870.000000000000000          2.114         -2.550          7.563
252766880.000000000000000         -1.676          3.611         50.370
252766890.000000000000000         -5.717         10.216         96.469
252766900.000000000000000         -9.879         17.042        144.349
252766910.000000000000000        -14.019         23.878        192.459
252766920.000000000000000          0.000          0.000          0.000
252766930.000000000000000        -43.174         56.906        220.329
252766940.000000000000000        -46.841         61.603        237.752
252766950.000000000000000        -50.728         66.574        256.084
252766960.000000000000000        -54.707         71.668        274.778
252766970.000000000000000        -58.659         76.713        293.274
252766980.000000000000000          0.000          0.000          0.000
252766990.000000000000000          1.362         -1.834          7.915
252767000.000000000000000         -6.364          8.336         49.388
252767010.000000000000000        -14.636         19.256         94.076
252767020.000000000000000        -23.193         30.558        140.485
252767030.000000000000000        -31.763         41.902        187.139
252767040.000000000000000          0.000          0.000          0.000
252767050.000000000000000      -3083.385       3579.691       8444.816
252767060.000000000000000      -4513.734       5317.799      12909.534
252767070.000000000000000      -5849.503       6941.283      17082.267
252767080.000000000000000      -7075.755       8432.145      20919.179
252767090.000000000000000      -8178.204       9773.174      24378.520
252767100.000000000000000          0.000          0.000          0.000
252767110.000000000000000        -72.256         87.530        201.683
252767120.000000000000000        -78.213         94.658        217.563
252767130.000000000000000        -84.508        102.188        234.300
252767140.000000000000000        -90.949        109.870        251.356
252767150.000000000000000        -97.321        117.496        268.186
252767160.000000000000000          0.000          0.000          0.000
252767170.000000000000000        -81.188         97.202        193.674
252767180.000000000000000        -87.843        105.085        208.882
252767190.000000000000000        -94.878        113.411        224.892
252767200.000000000000000       -102.070        121.915        241.182
252767210.000000000000000       -109.187        130.339        257.328
252767220.000000000000000          0.000          0.000          0.000
252767230.000000000000000       -942.592       1112.985       1848.484
252767240.000000000000000       -893.520       1055.491       1751.132
252767250.000000000000000       -841.287        994.183       1647.136
252767260.000000000000000       -786.819        930.157       1538.199
252767270.000000000000000       -731.033        864.494       1426.026
252767280.000000000000000          0.000          0.000          0.000
252767290.000000000000000         -0.531          0.142          8.254
252767300.000000000000000        -17.041         19.664         43.246
252767310.000000000000000        -34.783         40.658         80.949
252767320.000000000000000        -53.182         62.439        120.143
252767330.000000000000000        -71.641         84.295        159.555
252767340.000000000000000          0.000          0.000          0.000
252767350.000000000000000         -0.905          0.555          8.197
252767360.000000000000000        -18.934         21.761         41.402
252767370.000000000000000        -38.309         44.570         77.184
252767380.000000000000000        -58.420         68.235        114.391
252767390.000000000000000        -78.592         91.987        151.794
252767400.000000000000000          0.000          0.000          0.000
252767410.000000000000000         -1.246          0.954          8.096
252767420.000000000000000        -20.703         23.772         39.367
252767430.000000000000000        -41.629         48.312         73.077
252767440.000000000000000        -63.341         73.788        108.123
252767450.000000000000000        -85.118         99.346        143.350
252767460.000000000000000          0.000          0.000          0.000
252767470.000000000000000         -1.607          1.378          7.991
252767480.000000000000000        -22.384         25.694         37.176
252767490.000000000000000        -44.732         51.874         68.643
252767500.000000000000000        -67.922         79.041        101.374
252767510.000000000000000        -91.198        106.302        134.226
252767520.000000000000000          0.000          0.000          0.000
252767530.000000000000000         -1.947          1.776          7.834
252767540.000000000000000        -23.940         27.513         34.805
252767550.000000000000000        -47.603         55.222         63.901
252767560.000000000000000        -72.161         83.978         94.169
252767570.000000000000000        -96.803        112.841        124.588
252767580.000000000000000          0.000          0.000          0.000
252767590.000000000000000         -2.277          2.170          7.636
252767600.000000000000000        -25.380         29.231         32.254
252767610.000000000000000        -50.236         58.349         58.876
252767620.000000000000000        -76.038         88.581         86.529
252767630.000000000000000       -101.939        118.925        114.340
252767640.000000000000000          0.000          0.000          0.000
252767650.000000000000000      93128.593    -109309.248     -84129.719
252767660.000000000000000      92196.674    -108215.081     -83300.588
252767670.000000000000000      90611.077    -106353.912     -81884.636
252767680.000000000000000      88407.234    -103767.323     -79913.586
252767690.000000000000000      85628.681    -100506.437     -77426.451
252767700.000000000000000          0.000          0.000          0.000
252767710.000000000000000       1197.057      -1400.863      -1031.422
252767720.000000000000000       1029.337      -1203.862       -899.090
252767730.000000000000000        858.365      -1003.095       -763.210
252767740.000000000000000        688.680       -803.887       -627.436
252767750.000000000000000        524.560       -611.261       -495.223
252767760.000000000000000          0.000          0.000          0.000
252767770.000000000000000       -141.188        167.157         73.316
252767780.000000000000000       -152.489        180.519         78.860
252767790.000000000000000       -164.400        194.605         84.659
252767800.000000000000000       -176.548        208.966         90.547
252767810.000000000000000       -188.564        223.178         96.353
252767820.000000000000000          0.000          0.000          0.000
252767830.000000000000000       -143.774        170.701         58.484
252767840.000000000000000       -155.269        184.332         62.842
252767850.000000000000000       -167.375        198.688         67.394
252767860.000000000000000       -179.732        213.347         72.011
252767870.000000000000000       -191.940        227.846         76.557
252767880.000000000000000          0.000          0.000          0.000
252767890.000000000000000       -145.690        173.506         43.399
252767900.000000000000000       -157.310        187.333         46.543
252767910.000000000000000       -169.572        201.914         49.835
252767920.000000000000000       -182.069        216.799         53.156
252767930.000000000000000       -194.435        231.512         56.426
252767940.000000000000000          0.000          0.000          0.000
252767950.000000000000000      -1498.720       1792.115        234.014
252767960.000000000000000      -1420.219       1698.445        220.819
252767970.000000000000000      -1336.477       1598.470        206.559
252767980.000000000000000      -1248.906       1493.932        191.407
252767990.000000000000000      -1158.912       1386.486        175.526
252768000.000000000000000          0.000          0.000          0.000
252768010.000000000000000       1337.501      -1589.259       -367.992
252768020.000000000000000       1152.658      -1368.963       -328.115
252768030.000000000000000        964.042      -1144.227       -286.537
252768040.000000000000000        776.658       -920.995       -244.390
252768050.000000000000000        595.216       -704.915       -202.777
252768060.000000000000000          0.000          0.000          0.000
252768070.000000000000000         -4.315          4.985          4.968
252768080.000000000000000        -31.962         38.062          7.985
252768090.000000000000000        -61.731         73.673         11.297
252768100.000000000000000        -92.659        110.661         14.775
252768110.000000000000000       -123.720        147.811         18.322
252768120.000000000000000          0.000          0.000          0.000
252768130.000000000000000      -1488.641       1798.632       -237.640
252768140.000000000000000      -1410.581       1704.407       -226.161
252768150.000000000000000      -1327.301       1603.869       -214.049
252768160.000000000000000      -1240.170       1498.702       -201.633
252768170.000000000000000      -1150.569       1390.531       -189.192
252768180.000000000000000          0.000          0.000          0.000
252768190.000000000000000       -145.258        175.775        -33.564
252768200.000000000000000       -156.772        189.730        -36.540
252768210.000000000000000       -168.900        204.421        -39.704
252768220.000000000000000       -181.255        219.403        -42.961
252768230.000000000000000       -193.479        234.212        -46.199
252768240.000000000000000          0.000          0.000          0.000
252768250.000000000000000      -1448.915       1762.309       -547.855
252768260.000000000000000      -1372.919       1669.860       -520.104
252768270.000000000000000      -1291.775       1571.179       -490.641
252768280.000000000000000      -1206.860       1467.939       -460.060
252768290.000000000000000      -1119.509       1361.745       -428.945
252768300.000000000000000          0.000          0.000          0.000
252768310.000000000000000         -4.842          5.973          3.053
252768320.000000000000000        -31.775         38.633         -5.464
252768330.000000000000000        -60.787         73.806        -14.587
252768340.000000000000000        -90.930        110.347        -24.007
252768350.000000000000000       -121.220        147.058        -33.437
252768360.000000000000000          0.000          0.000          0.000
252768370.000000000000000         -4.922          6.132          2.523
252768380.000000000000000        -31.370         38.331         -8.810
252768390.000000000000000        -59.870         73.000        -20.958
252768400.000000000000000        -89.490        109.015        -33.537
252768410.000000000000000       -119.244        145.204        -46.128
252768420.000000000000000          0.000          0.000          0.000
252768430.000000000000000       -133.451        163.292        -92.836
252768440.000000000000000       -143.950        176.188       -100.488
252768450.000000000000000       -155.051        189.774       -108.594
252768460.000000000000000       -166.385        203.635       -116.891
252768470.000000000000000       -177.532        217.316       -125.102
252768480.000000000000000          0.000          0.000          0.000
252768490.000000000000000       -129.096        158.237       -106.770
252768500.000000000000000       -139.253        170.722       -115.531
252768510.000000000000000       -149.917        183.856       -124.787
252768520.000000000000000       -160.784        197.247       -134.253
252768530.000000000000000       -171.544        210.478       -143.633
252768540.000000000000000          0.000          0.000          0.000
252768550.000000000000000       -124.128        152.410       -120.215
252768560.000000000000000       -133.902        164.423       -130.035
252768570.000000000000000       -144.150        177.056       -140.412
252768580.000000000000000       -154.612        189.936       -151.016
252768590.000000000000000       -164.946        202.666       -161.527
252768600.000000000000000          0.000          0.000          0.000
252768610.000000000000000       -118.698        145.863       -133.131
252768620.000000000000000       -128.003        157.344       -143.971
252768630.000000000000000       -137.818        169.419       -155.413
252768640.000000000000000       -147.791        181.723       -167.111
252768650.000000000000000       -157.644        193.877       -178.690
252768660.000000000000000          0.000          0.000          0.000
252768670.000000000000000         -4.934          6.614         -0.211
252768680.000000000000000        -27.384         34.243        -24.636
252768690.000000000000000        -51.590         64.016        -50.880
252768700.000000000000000        -76.764         94.973        -78.113
252768710.000000000000000       -102.054        126.070       -105.431
252768720.000000000000000          0.000          0.000          0.000
252768730.000000000000000      81553.389    -100473.029     104072.909
252768740.000000000000000      80745.114     -99476.507     103026.688
252768750.000000000000000      79366.760     -97777.341     101248.811
252768760.000000000000000      77449.220     -95413.546      98778.972
252768770.000000000000000      75030.425     -92431.867      95665.940
252768780.000000000000000          0.000          0.000          0.000
252768790.000000000000000         -4.781          6.584         -1.307
252768800.000000000000000        -24.971         31.442        -30.278
252768810.000000000000000        -46.738         58.222        -61.422
252768820.000000000000000        -69.373         86.064        -93.735
252768830.000000000000000        -92.137        114.063       -126.182
252768840.000000000000000          0.000          0.000          0.000
252768850.000000000000000        -92.640        112.967       -178.267
252768860.000000000000000        -99.831        121.776       -192.627
252768870.000000000000000       -107.385        131.044       -207.781
252768880.000000000000000       -115.091        140.488       -223.269
252768890.000000000000000       -122.686        149.798       -238.579
252768900.000000000000000          0.000          0.000          0.000
252768910.000000000000000         -4.541          6.442         -2.378
252768920.000000000000000        -22.159         28.025        -35.369
252768930.000000000000000        -41.166         51.304        -70.865
252768940.000000000000000        -60.933         75.509       -107.709
252768950.000000000000000        -80.814         99.833       -144.677
252768960.000000000000000          0.000          0.000          0.000
252768970.000000000000000        -77.451         92.950       -196.206
252768980.000000000000000        -83.423        100.157       -211.970
252768990.000000000000000        -89.699        107.728       -228.588
252769000.000000000000000        -96.083        115.432       -245.552
252769010.000000000000000       -102.382        123.030       -262.346
252769020.000000000000000          0.000          0.000          0.000
252769030.000000000000000         -4.231          6.191         -3.419
252769040.000000000000000        -19.025         24.076        -39.847
252769050.000000000000000        -34.988         43.365        -79.033
252769060.000000000000000        -51.591         63.424       -119.709
252769070.000000000000000        -68.308         83.603       -160.556
252769080.000000000000000          0.000          0.000          0.000
252769090.000000000000000         -4.054          6.018         -3.927
252769100.000000000000000        -17.354         21.911        -41.824
252769110.000000000000000        -31.710         39.050        -82.593
252769120.000000000000000        -46.657         56.892       -124.943
252769130.000000000000000        -61.692         74.830       -167.433
252769140.000000000000000          0.000          0.000          0.000
252769150.000000000000000        -52.879         59.423       -216.432
252769160.000000000000000        -56.881         63.939       -233.751
252769170.000000000000000        -61.077         68.676       -252.018
252769180.000000000000000        -65.340         73.482       -270.651
252769190.000000000000000        -69.546         78.216       -289.078
252769200.000000000000000          0.000          0.000          0.000
252769210.000000000000000        539.178       -631.612       1938.243
252769220.000000000000000        470.496       -553.130       1667.369
252769230.000000000000000        399.923       -472.335       1391.195
252769240.000000000000000        329.356       -391.406       1117.064
252769250.000000000000000        260.592       -312.399        851.860
252769260.000000000000000          0.000          0.000          0.000
252769270.000000000000000        462.000       -525.129       1989.549
252769280.000000000000000        404.018       -461.555       1712.303
252769290.000000000000000        344.361       -395.947       1429.563
252769300.000000000000000        284.631       -330.086       1148.817
252769310.000000000000000        226.365       -265.670        877.184
252769320.000000000000000          0.000          0.000          0.000
252769330.000000000000000         -3.164          5.032         -5.671
252769340.000000000000000        -10.164         12.203        -47.728
252769350.000000000000000        -17.733         19.961        -92.986
252769360.000000000000000        -25.629         28.045       -139.986
252769370.000000000000000        -33.596         36.200       -187.194
252769380.000000000000000          0.000          0.000          0.000
252769390.000000000000000         -2.918          4.745         -6.100
252769400.000000000000000         -8.294          9.584        -48.695
252769410.000000000000000        -14.110         14.832        -94.567
252769420.000000000000000        -20.205         20.333       -142.245
252769430.000000000000000        -26.342         25.867       -190.075
252769440.000000000000000          0.000          0.000          0.000
252769450.000000000000000         -9.775         -2.534       -230.545
252769460.000000000000000        -10.343         -2.957       -248.907
252769470.000000000000000        -10.926         -3.441       -268.216
252769480.000000000000000        -11.502         -3.955       -287.899
252769490.000000000000000        -12.057         -4.476       -307.391
252769500.000000000000000          0.000          0.000          0.000
252769510.000000000000000         -2.380          4.055         -6.765
252769520.000000000000000         -4.505          4.144        -49.959
252769530.000000000000000         -6.825          4.299        -96.450
252769540.000000000000000         -9.268          4.491       -144.697
252769550.000000000000000        -11.754          4.710       -193.206
252769560.000000000000000          0.000          0.000          0.000
252769570.000000000000000          7.266        -28.170       -229.019
252769580.000000000000000          8.052        -30.637       -247.183
252769590.000000000000000          8.898        -33.267       -266.315
252769600.000000000000000          9.776        -35.968       -285.860
252769610.000000000000000         10.654        -38.656       -305.166
252769620.000000000000000          0.000          0.000          0.000
252769630.000000000000000         15.600        -40.948       -226.695
252769640.000000000000000         17.039        -44.425       -244.672
252769650.000000000000000         18.578        -48.118       -263.593
252769660.000000000000000         20.163        -51.912       -282.909
252769670.000000000000000         21.741        -55.677       -301.979
252769680.000000000000000          0.000          0.000          0.000
252769690.000000000000000         23.741        -53.607       -223.370
252769700.000000000000000         25.830        -58.095       -241.040
252769710.000000000000000         28.049        -62.845       -259.680
252769720.000000000000000         30.325        -67.714       -278.652
252769730.000000000000000         32.581        -72.538       -297.404
252769740.000000000000000          0.000          0.000          0.000
252769750.000000000000000         31.678        -66.106       -219.062
252769760.000000000000000         34.398        -71.578       -236.373
252769770.000000000000000         37.266        -77.370       -254.588
252769780.000000000000000         40.217        -83.316       -273.203
252769790.000000000000000         43.138        -89.191       -291.597
252769800.000000000000000          0.000          0.000          0.000
252769810.000000000000000         -0.926          2.023         -7.945
252769820.000000000000000          4.752         -9.805        -49.173
252769830.000000000000000         10.829        -22.501        -93.586
252769840.000000000000000         17.119        -35.651       -139.765
252769850.000000000000000         23.407        -48.830       -186.117
252769860.000000000000000          0.000          0.000          0.000
252769870.000000000000000         -0.636          1.567         -8.067
252769880.000000000000000          6.488        -12.569        -48.337
252769890.000000000000000         14.135        -27.745        -91.736
252769900.000000000000000         22.046        -43.474       -136.817
252769910.000000000000000         29.968        -59.253       -182.139
252769920.000000000000000          0.000          0.000          0.000
252769930.000000000000000        574.144      -1075.614      -2012.067
252769940.000000000000000        544.223      -1020.184      -1906.242
252769950.000000000000000        512.427       -961.118      -1793.243
252769960.000000000000000        479.333       -899.484      -1674.926
252769970.000000000000000        445.499       -836.326      -1553.126
252769980.000000000000000          0.000          0.000          0.000
252769990.000000000000000       2874.695      -5127.875      -7676.111
252770000.000000000000000       4235.616      -7645.199     -11767.813
252770010.000000000000000       5506.714      -9996.755     -15592.139
252770020.000000000000000       6673.982     -12156.731     -19109.058
252770030.000000000000000       7724.001     -14100.452     -22280.496
252770040.000000000000000          0.000          0.000          0.000
252770050.000000000000000         66.998       -124.076       -183.179
252770060.000000000000000         72.483       -134.131       -197.571
252770070.000000000000000         78.276       -144.751       -212.694
252770080.000000000000000         84.196       -155.605       -228.112
252770090.000000000000000         90.053       -166.344       -243.336
252770100.000000000000000          0.000          0.000          0.000
252770110.000000000000000          0.525         -0.294         -8.230
252770120.000000000000000         12.878        -23.062        -42.930
252770130.000000000000000         26.159        -47.547        -80.331
252770140.000000000000000         39.922        -72.947       -119.209
252770150.000000000000000         53.737        -98.442       -158.307
252770160.000000000000000          0.000          0.000          0.000
252770170.000000000000000          0.803         -0.772         -8.174
252770180.000000000000000         14.287        -25.496        -41.043
252770190.000000000000000         28.798        -52.086        -76.548
252770200.000000000000000         43.839        -79.676       -113.424
252770210.000000000000000         58.940       -107.368       -150.495
252770220.000000000000000          0.000          0.000          0.000
252770230.000000000000000          1.067         -1.250         -8.069
252770240.000000000000000         15.622        -27.827        -39.028
252770250.000000000000000         31.275        -56.416        -72.413
252770260.000000000000000         47.514        -86.080       -107.124
252770270.000000000000000         63.807       -115.860       -142.022
252770280.000000000000000          0.000          0.000          0.000
252770290.000000000000000         88.437       -161.881       -139.589
252770300.000000000000000         95.583       -174.897       -150.452
252770310.000000000000000        103.128       -188.632       -161.858
252770320.000000000000000        110.823       -202.654       -173.462
252770330.000000000000000        118.437       -216.519       -184.919
252770340.000000000000000          0.000          0.000          0.000
252770350.000000000000000         92.682       -169.742       -127.019
252770360.000000000000000        100.154       -183.377       -136.860
252770370.000000000000000        108.035       -197.751       -147.187
252770380.000000000000000        116.080       -212.431       -157.717
252770390.000000000000000        124.046       -226.952       -168.094
252770400.000000000000000          0.000          0.000          0.000
252770410.000000000000000         96.441       -176.884       -113.830
252770420.000000000000000        104.206       -191.071       -122.637
252770430.000000000000000        112.389       -206.028       -131.853
